,transaction_id,product_id,customer_id,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,tenure,DOB_year,DOB_month,DOB_day,DOB_day_of_week,transaction_date_year,transaction_date_month,transaction_date_day,transaction_date_day_of_week,owns_car_Yes,deceased_indicator_Y,online_order_1.0,order_status_Cancelled
12764,12765,0,2171,0,3,3,1,569.56,528.43,37874.0,0,21.0,118,3,1,10.0,1970,2,10,1,1970,1,1,3,False,False,False,False
12765,12766,26,2015,6,3,3,2,1992.93,762.63,34115.0,0,6.0,86,3,0,7.0,1974,2,19,1,1970,1,1,3,False,False,False,False
12766,12767,35,2517,5,3,2,2,1057.51,154.4,38750.0,0,1.0,141,3,2,9.0,1978,10,19,3,1970,1,1,3,True,False,True,False
12767,12768,6,1660,3,3,1,2,227.88,136.73,37659.0,1,85.0,95,8,0,15.0,1980,3,16,6,1970,1,1,3,False,False,False,False
12768,12769,15,54,2,3,2,2,958.74,748.9,40303.0,0,2.0,146,7,2,18.0,1966,7,24,6,1970,1,1,3,True,False,True,False
12769,12770,0,3107,3,3,3,2,183.86,137.9,35707.0,0,98.0,97,6,1,9.0,1960,8,15,0,1970,1,1,3,False,False,False,False
12770,12771,91,273,4,3,3,2,100.35,75.26,36367.0,1,54.0,48,6,2,19.0,1963,4,22,0,1970,1,1,3,False,False,True,False
12771,12772,35,368,0,3,3,2,1403.5,954.82,42688.0,0,32.0,106,2,1,6.0,1986,11,26,2,1970,1,1,3,False,False,True,False
12772,12773,14,1980,4,3,1,1,1842.92,1105.75,40553.0,1,97.0,74,3,1,7.0,1992,6,20,5,1970,1,1,3,True,False,False,False
12773,12774,50,1480,0,3,3,2,642.7,211.37,37337.0,0,83.0,97,6,1,5.0,1995,5,21,6,1970,1,1,3,True,False,False,False
12774,12775,69,479,0,2,3,2,792.9,594.68,42105.0,0,11.0,106,4,2,4.0,1994,8,4,3,1970,1,1,3,True,False,False,False
12775,12776,33,2505,3,2,3,3,1810.0,1610.9,39526.0,0,45.0,184,2,1,3.0,1980,8,25,0,1970,1,1,3,False,False,False,False
12776,12777,9,2466,2,3,3,3,1216.14,1082.36,33455.0,1,62.0,163,1,1,16.0,1980,10,4,5,1970,1,1,3,False,False,False,False
12777,12778,50,1856,6,3,3,3,175.89,131.92,37668.0,0,57.0,25,8,2,4.0,1969,7,20,6,1970,1,1,3,False,False,True,False
12778,12779,58,1699,3,3,3,2,912.52,141.4,36146.0,1,33.0,107,5,2,8.0,1958,5,8,3,1970,1,1,3,True,False,False,False
12779,12780,1,162,0,3,3,2,1403.5,954.82,42688.0,1,90.0,109,4,2,15.0,1979,8,12,6,1970,1,1,3,False,False,False,False
12780,12781,98,1429,5,3,1,2,358.39,215.03,34556.0,1,94.0,97,3,2,12.0,1980,12,3,2,1970,1,1,3,True,False,True,False
12781,12782,71,1762,4,3,1,1,1842.92,1105.75,40553.0,0,49.0,137,3,2,18.0,1978,4,30,6,1970,1,1,3,True,False,False,False
12782,12783,0,1340,3,2,1,1,12.01,7.21,39880.0,1,16.0,170,6,1,18.0,1977,11,5,5,1970,1,1,3,False,False,False,False
12783,12784,78,3330,0,3,3,1,1765.3,709.48,38206.0,0,70.0,106,3,2,18.0,1955,11,6,6,1970,1,1,3,True,False,False,False
12784,12785,35,537,0,3,3,2,1403.5,954.82,42688.0,0,16.0,175,1,1,7.0,1989,3,26,6,1970,1,1,3,False,False,True,False
12785,12786,24,2367,4,2,3,1,1777.8,820.78,37337.0,1,40.0,64,5,2,16.0,1957,5,22,2,1970,1,1,3,True,False,True,False
12786,12787,64,1378,5,3,3,1,1469.44,596.55,40410.0,0,36.0,106,7,0,7.0,1978,6,18,6,1970,1,1,3,True,False,True,False
12787,12788,37,799,3,3,2,2,1793.43,248.82,40672.0,2,39.0,126,4,2,10.683238709017441,1977,8,31,2,1970,1,1,3,True,False,False,False
12788,12789,6,1454,3,3,1,2,227.88,136.73,42560.0,1,4.0,119,0,2,3.0,1979,4,7,5,1970,1,1,3,True,False,True,False
12789,12790,18,2230,4,3,3,2,575.27,431.45,41345.0,0,53.0,106,6,2,19.0,1977,12,22,3,1970,1,1,3,False,False,False,False
12790,12791,27,1132,5,3,3,2,499.53,388.72,37337.0,0,99.0,14,2,0,9.0,1985,8,1,3,1970,1,1,3,True,False,True,False
12791,12792,83,556,4,4,3,1,2083.94,675.03,41533.0,0,69.0,96,6,2,11.0,1957,9,8,6,1970,1,1,3,False,False,True,False
12792,12793,64,516,5,3,3,1,1469.44,596.55,41047.0,1,23.0,70,2,2,20.0,1958,1,7,1,1970,1,1,3,False,False,False,False
12793,12794,7,1483,5,2,2,2,980.37,234.43,40649.0,0,55.0,152,9,2,14.0,1971,12,11,5,1970,1,1,3,True,False,False,False
12794,12795,70,2704,5,3,1,2,495.72,297.43,36668.0,1,6.0,5,8,0,3.0,1999,2,8,0,1970,1,1,3,True,False,False,False
12795,12796,85,1515,6,3,3,2,752.64,205.36,38206.0,1,80.0,77,5,2,2.0,1990,8,19,6,1970,1,1,3,True,False,False,False
12796,12797,84,1106,5,2,3,2,290.62,215.14,38339.0,0,2.0,155,8,2,15.0,1962,12,17,0,1970,1,1,3,False,False,True,False
12797,12798,35,66,0,3,3,2,1403.5,954.82,42688.0,1,46.0,1,0,1,1.0,2002,3,11,0,1970,1,1,3,False,False,True,False
12798,12799,78,3296,0,3,3,1,1765.3,709.48,38206.0,0,78.0,132,2,0,17.0,1974,11,11,0,1970,1,1,3,True,False,False,False
12799,12800,89,983,6,4,3,1,1362.99,57.74,34079.0,2,49.0,106,4,0,10.683238709017441,1977,8,31,2,1970,1,1,3,False,False,True,False
12800,12801,86,2198,3,3,3,2,235.63,125.07,36367.0,1,1.0,63,7,0,1.0,1998,1,10,5,1970,1,1,3,True,False,False,False
12801,12802,33,2469,0,3,3,3,1311.44,1167.18,35052.0,2,18.0,11,4,2,10.683238709017441,1977,8,31,2,1970,1,1,3,True,False,True,False
12802,12803,14,730,5,3,3,3,1386.84,1234.29,37838.0,1,42.0,191,6,2,14.0,1968,7,25,3,1970,1,1,3,False,False,False,False
12803,12804,96,2997,6,2,2,3,1172.78,1043.77,37539.0,0,57.0,46,3,0,10.0,1973,5,17,3,1970,1,1,3,False,False,False,False
12804,12805,12,2898,6,3,3,2,1231.15,161.6,38216.0,0,81.0,187,6,0,5.0,1965,6,5,5,1970,1,1,3,True,False,False,False
12805,12806,71,2744,4,3,1,1,1842.92,1105.75,34996.0,1,59.0,151,2,2,3.0,1999,1,25,0,1970,1,1,3,False,False,False,False
12806,12807,86,828,3,3,3,2,235.63,125.07,36145.0,0,93.0,106,3,2,20.0,1957,12,14,5,1970,1,1,3,True,False,False,False
12807,12808,100,1436,2,2,3,2,1036.59,206.35,41922.0,1,40.0,76,6,0,3.0,1999,10,29,4,1970,1,1,3,False,False,False,False
12808,12809,0,2647,2,3,2,2,363.01,290.41,38482.0,2,1.0,119,4,1,10.683238709017441,1977,8,31,2,1970,1,1,3,False,False,True,False
12809,12810,22,2644,6,3,3,2,60.34,45.26,34165.0,1,72.0,187,4,2,12.0,1977,9,3,5,1970,1,1,3,False,False,True,False
12810,12811,47,2190,5,2,2,3,1720.7,1531.42,38991.0,0,77.0,106,4,0,13.0,1979,4,17,1,1970,1,1,3,False,False,False,False
12811,12812,0,2299,3,3,3,2,235.63,125.07,41434.0,1,11.0,45,7,1,7.0,1986,10,21,1,1970,1,1,3,True,False,True,False
12812,12813,77,2409,2,2,3,1,1240.31,795.1,40553.0,0,23.0,106,3,2,12.0,1989,7,13,3,1970,1,1,3,False,False,True,False
12813,12814,31,3150,0,3,3,2,230.91,173.18,39031.0,0,66.0,146,2,2,5.0,1991,10,7,0,1970,1,1,3,False,False,True,False
12814,12815,58,3475,3,3,3,2,912.52,141.4,42295.0,0,12.0,62,8,0,3.0,1985,8,31,5,1970,1,1,3,False,False,False,False
12815,12816,85,2736,6,3,3,2,752.64,205.36,38206.0,1,40.0,13,6,0,9.0,1993,1,18,0,1970,1,1,3,True,False,True,False
12816,12817,0,264,1,1,0,0,1678.51,556.0469512209312,38199.77654900773,1,31.0,182,3,2,11.0,1977,12,7,2,1970,1,1,3,False,False,True,False
12817,12818,99,1004,5,2,2,3,1720.7,1531.42,38991.0,1,35.0,38,4,1,22.0,1975,7,9,2,1970,1,1,3,False,False,False,False
12818,12819,36,1574,4,3,2,2,945.04,507.58,38750.0,1,16.0,51,6,0,2.0,1995,11,15,2,1970,1,1,3,True,False,True,False
12819,12820,0,2887,5,2,3,2,533.51,400.13,41009.0,1,42.0,164,2,1,18.0,1974,2,24,6,1970,1,1,3,True,False,True,False
12820,12821,74,891,6,3,3,2,1762.96,950.52,37668.0,1,21.0,110,3,1,9.0,1981,8,6,3,1970,1,1,3,True,False,True,False
12821,12822,0,1480,4,2,3,2,416.98,312.74,34071.0,0,83.0,97,6,1,5.0,1995,5,21,6,1970,1,1,3,True,False,True,False
12822,12823,95,516,0,3,3,1,569.56,528.43,37874.0,1,23.0,70,2,2,20.0,1958,1,7,1,1970,1,1,3,False,False,False,False
12823,12824,41,273,4,2,3,2,416.98,312.74,35560.0,1,54.0,48,6,2,19.0,1963,4,22,0,1970,1,1,3,False,False,False,False
12824,12825,0,1989,3,3,1,2,227.88,136.73,42560.0,0,46.0,82,7,1,17.0,1973,7,21,5,1970,1,1,3,True,False,True,False
12825,12826,11,3016,5,3,3,3,1775.81,1580.47,41701.0,1,25.0,20,2,1,11.0,1985,8,11,6,1970,1,1,3,False,False,True,False
12826,12827,98,1384,5,3,1,2,358.39,215.03,38002.0,0,48.0,131,5,2,2.0,1998,9,9,2,1970,1,1,3,False,False,False,False
12827,12828,13,381,4,3,3,2,1163.89,589.27,42560.0,0,99.0,146,6,0,1.0,1996,11,30,5,1970,1,1,3,False,False,True,False
12828,12829,26,2874,6,3,3,2,1992.93,762.63,34115.0,0,97.0,107,5,0,18.0,1977,12,28,2,1970,1,1,3,False,False,False,False
12829,12830,32,619,0,3,3,2,642.7,211.37,37337.0,1,39.0,164,7,2,20.0,1977,8,14,6,1970,1,1,3,False,False,True,False
12830,12831,58,3314,3,3,3,2,912.52,141.4,41047.0,0,50.0,106,2,2,12.0,1972,10,31,1,1970,1,1,3,True,False,False,False
12831,12832,40,3463,3,3,1,2,1458.17,874.9,38750.0,1,7.0,44,2,0,2.0,1984,6,15,4,1970,1,1,3,False,False,True,False
12832,12833,74,3035,6,3,3,2,1762.96,950.52,41848.0,1,98.0,25,3,1,13.0,1980,4,15,1,1970,1,1,3,False,False,False,False
12833,12834,98,902,5,3,1,2,358.39,215.03,38002.0,0,37.0,169,8,2,18.0,1989,7,26,2,1970,1,1,3,False,False,True,False
12834,12835,31,2599,0,3,3,2,230.91,173.18,39031.0,0,9.0,184,5,2,5.0,1954,5,3,0,1970,1,1,3,False,False,False,False
12835,12836,53,502,3,3,3,2,795.34,101.58,35470.0,0,39.0,181,5,2,18.0,1970,12,24,3,1970,1,1,3,False,False,False,False
12836,12837,79,1005,4,4,3,1,2083.94,675.03,34079.0,0,94.0,56,4,1,8.0,1967,9,15,4,1970,1,1,3,True,False,True,False
12837,12838,67,2606,4,3,3,1,1071.23,380.74,35160.0,0,56.0,64,5,1,12.0,1978,8,19,5,1970,1,1,3,False,False,False,False
12838,12839,93,397,6,3,3,2,1065.03,230.09,36833.0,0,86.0,116,2,0,5.0,1981,9,2,2,1970,1,1,3,True,False,False,False
12839,12840,55,3068,5,2,3,1,1894.19,598.76,37823.0,0,88.0,26,5,0,1.0,1990,12,7,4,1970,1,1,3,False,False,True,False
12840,12841,29,1299,2,2,3,2,543.39,407.54,42458.0,0,72.0,105,6,0,12.0,1977,1,17,0,1970,1,1,3,False,False,True,False
12841,12842,53,1803,3,3,3,2,795.34,101.58,35470.0,0,75.0,106,6,2,6.0,1988,1,13,2,1970,1,1,3,False,False,False,False
12842,12843,36,2403,4,3,2,2,945.04,507.58,35052.0,0,41.0,182,2,0,12.0,1977,10,25,1,1970,1,1,3,False,False,True,False
12843,12844,22,2941,6,3,3,2,60.34,45.26,34165.0,0,38.0,106,8,2,10.0,1963,8,5,0,1970,1,1,3,False,False,False,False
12844,12845,25,1472,0,2,3,2,1538.99,829.65,42404.0,0,3.0,69,2,2,17.0,1964,3,3,1,1970,1,1,3,False,False,True,False
12845,12846,54,174,6,3,3,2,1292.84,13.44,39915.0,0,93.0,74,3,2,12.0,1989,11,26,6,1970,1,1,3,False,False,False,False
12846,12847,93,61,3,3,1,2,1458.17,874.9,38750.0,0,47.0,87,7,1,13.0,1959,11,29,6,1970,1,1,3,False,False,False,False
12847,12848,94,1112,0,3,3,1,1635.3,993.66,42458.0,1,25.0,106,6,2,13.0,1981,5,22,4,1970,1,1,3,True,False,False,False
12848,12849,48,185,6,3,3,2,1762.96,950.52,37823.0,1,80.0,106,7,2,13.0,1979,12,13,3,1970,1,1,3,True,False,True,False
12849,12850,88,1184,2,3,3,2,1198.46,381.1,36145.0,0,89.0,154,3,2,13.0,1968,10,7,0,1970,1,1,3,False,False,True,False
12850,12851,58,2564,3,3,3,2,912.52,141.4,42295.0,0,18.0,67,3,2,15.0,1976,4,29,3,1970,1,1,3,False,False,True,False
12851,12852,50,290,6,3,3,3,175.89,131.92,37668.0,2,42.0,153,4,2,10.683238709017441,1977,8,31,2,1970,1,1,3,False,False,False,False
12852,12853,60,3187,0,3,1,3,1977.36,1759.85,40779.0,1,75.0,152,2,2,14.0,1974,5,12,6,1970,1,1,3,True,False,False,False
12853,12854,11,1036,0,3,1,2,1274.93,764.96,39298.0,0,6.0,116,2,2,12.0,1969,11,28,4,1970,1,1,3,True,False,True,False
12854,12855,23,1514,2,0,2,3,688.63,612.88,34244.0,1,15.0,121,6,2,14.0,1962,1,16,1,1970,1,1,3,False,False,True,False
12855,12856,11,1719,5,3,3,3,1775.81,1580.47,41701.0,1,71.0,105,2,1,18.0,1973,7,4,2,1970,1,1,3,False,False,False,False
12856,12857,59,2377,6,3,3,3,1415.01,1259.36,36145.0,0,29.0,20,4,1,2.0,1998,10,2,4,1970,1,1,3,False,False,False,False
12857,12858,90,1021,4,3,2,2,945.04,507.58,35052.0,1,16.0,101,8,1,7.0,1977,10,2,6,1970,1,1,3,False,False,True,False
12858,12859,62,1783,4,3,3,2,478.16,298.72,42105.0,1,55.0,106,8,2,7.0,1995,7,30,6,1970,1,1,3,True,False,False,False
12859,12860,83,2121,4,4,3,1,2083.94,675.03,36145.0,0,35.0,108,2,2,22.0,1989,2,15,2,1970,1,1,3,True,False,True,False
12860,12861,50,1487,6,3,3,3,175.89,131.92,35707.0,0,58.0,191,6,0,5.0,1979,5,23,2,1970,1,1,3,True,False,False,False
12861,12862,67,2776,2,2,3,2,544.05,376.84,38647.0,1,59.0,106,6,2,16.0,1980,8,5,1,1970,1,1,3,False,False,False,False
12862,12863,90,900,2,3,2,2,363.01,290.41,36367.0,1,48.0,25,5,2,5.0,1990,8,7,1,1970,1,1,3,True,False,True,False
12863,12864,11,1988,0,3,1,2,1274.93,764.96,35160.0,1,27.0,134,7,2,8.0,1957,4,15,0,1970,1,1,3,False,False,True,False
12864,12865,85,603,6,3,3,2,752.64,205.36,42218.0,0,28.0,99,2,0,11.0,1987,4,18,5,1970,1,1,3,False,False,True,False
12865,12866,90,2646,2,3,2,2,363.01,290.41,37626.0,0,14.0,147,8,2,17.0,1972,10,11,2,1970,1,1,3,True,False,True,False
12866,12867,86,2970,3,3,3,2,235.63,125.07,38206.0,0,64.0,155,2,2,5.0,1992,12,8,1,1970,1,1,3,False,False,False,False
12867,12868,44,3225,6,3,3,2,1769.64,108.76,41009.0,1,19.0,40,3,2,4.0,1980,6,19,3,1970,1,1,3,True,False,False,False
12868,12869,40,159,3,3,1,2,1458.17,874.9,38750.0,1,90.0,141,3,0,13.0,1987,5,12,1,1970,1,1,3,False,False,True,False
12869,12870,0,2858,1,1,0,0,1703.18,556.0469512209312,38199.77654900773,1,4.0,134,6,2,1.0,2002,1,9,2,1970,1,1,3,True,False,False,False
12870,12871,32,2492,0,3,1,2,1179.0,707.4,35667.0,1,35.0,56,5,1,9.0,1974,2,1,4,1970,1,1,3,False,False,False,False
12871,12872,6,1588,4,3,1,2,748.17,448.9,36361.0,1,24.0,19,4,1,7.0,1983,1,28,4,1970,1,1,3,True,False,False,False
12872,12873,91,2062,4,3,3,2,100.35,75.26,36367.0,1,67.0,96,8,2,18.0,1976,8,19,3,1970,1,1,3,False,False,False,False
12873,12874,50,1090,6,3,3,3,175.89,131.92,37668.0,0,15.0,46,9,0,17.0,1975,7,15,1,1970,1,1,3,False,False,False,False
12874,12875,0,2790,2,2,3,2,544.05,376.84,37499.0,0,16.0,5,8,1,20.0,1977,12,1,3,1970,1,1,3,True,False,True,False
12875,12876,17,1399,4,3,1,2,1024.66,614.8,35378.0,0,84.0,169,5,2,15.0,1967,9,8,4,1970,1,1,3,False,False,False,False
12876,12877,95,3232,0,3,3,1,569.56,528.43,37874.0,0,7.0,117,2,2,9.0,1993,10,10,6,1970,1,1,3,True,False,True,False
12877,12878,23,410,2,0,2,3,688.63,612.88,33552.0,0,14.0,175,6,2,11.0,1990,4,9,0,1970,1,1,3,True,False,False,False
12878,12879,58,3280,3,3,3,2,912.52,141.4,42458.0,0,49.0,76,2,2,21.0,1987,5,2,5,1970,1,1,3,True,False,False,False
12879,12880,35,234,0,3,3,2,1403.5,954.82,42688.0,0,71.0,40,8,1,12.0,1969,8,12,1,1970,1,1,3,False,False,True,False
12880,12881,82,1297,2,3,1,2,1148.64,689.18,42226.0,1,91.0,154,3,2,3.0,1981,2,12,3,1970,1,1,3,False,False,False,False
12881,12882,45,3013,5,2,2,2,980.37,234.43,38258.0,0,94.0,113,7,1,6.0,1968,7,28,6,1970,1,1,3,False,False,True,False
12882,12883,85,2015,6,3,3,2,752.64,205.36,42218.0,0,6.0,86,3,0,7.0,1974,2,19,1,1970,1,1,3,False,False,True,False
12883,12884,17,304,4,3,1,2,1024.66,614.8,39880.0,1,36.0,184,5,2,15.0,1969,3,27,3,1970,1,1,3,True,False,True,False
12884,12885,0,695,2,3,2,2,363.01,290.41,38482.0,1,36.0,66,3,1,11.0,1977,11,30,2,1970,1,1,3,False,False,True,False
12885,12886,78,2769,0,3,3,1,1765.3,709.48,37873.0,1,31.0,120,5,0,15.0,1978,9,10,6,1970,1,1,3,True,False,True,False
12886,12887,0,1163,3,3,3,2,183.86,137.9,34170.0,1,77.0,49,2,1,8.0,1981,11,13,4,1970,1,1,3,True,False,False,False
12887,12888,61,1698,3,3,2,2,71.16,56.93,33879.0,0,58.0,106,3,0,18.0,1971,8,24,1,1970,1,1,3,True,False,False,False
12888,12889,8,2245,4,2,3,3,1703.52,1516.13,34079.0,0,11.0,100,0,2,3.0,1980,4,21,0,1970,1,1,3,False,False,False,False
12889,12890,53,1912,0,3,1,2,1274.93,764.96,39298.0,1,36.0,0,5,1,7.0,1992,11,4,2,1970,1,1,3,False,False,True,False
12890,12891,40,1498,3,3,1,2,1458.17,874.9,39427.0,0,84.0,108,6,0,13.0,1989,9,27,2,1970,1,1,3,True,False,True,False
12891,12892,3,1285,5,3,3,1,2091.47,388.92,33549.0,1,44.0,113,5,2,12.0,1973,5,23,2,1970,1,1,3,True,False,False,False
12892,12893,13,3154,4,3,3,2,1163.89,589.27,42560.0,0,63.0,57,9,2,19.0,1957,11,21,3,1970,1,1,3,True,False,False,False
12893,12894,43,1646,4,3,3,2,1151.96,649.49,38991.0,0,39.0,151,2,2,1.0,1994,6,20,0,1970,1,1,3,True,False,True,False
12894,12895,7,1759,0,3,3,3,1311.44,1167.18,33888.0,1,52.0,33,2,1,15.0,1969,6,2,0,1970,1,1,3,False,False,True,False
12895,12896,15,2886,2,3,2,2,958.74,748.9,38693.0,0,39.0,109,6,2,14.0,1961,8,8,1,1970,1,1,3,False,False,False,False
12896,12897,64,1512,0,3,1,3,1977.36,1759.85,40779.0,1,89.0,181,6,1,4.0,1979,4,10,1,1970,1,1,3,False,False,False,False
12897,12898,62,2951,4,3,1,2,1024.66,614.8,35378.0,1,13.0,43,2,1,12.0,1977,9,25,6,1970,1,1,3,False,False,False,False
12898,12899,14,470,5,3,3,3,1386.84,1234.29,37838.0,1,22.0,95,8,2,1.0,2001,12,19,2,1970,1,1,3,False,False,False,False
12899,12900,93,2938,6,3,3,2,1065.03,230.09,33549.0,1,79.0,22,0,0,2.0,2000,2,21,0,1970,1,1,3,False,False,False,False
12900,12901,89,534,6,4,3,1,1362.99,57.74,34079.0,0,2.0,176,6,2,12.0,1954,8,16,0,1970,1,1,3,False,False,True,False
12901,12902,91,3320,6,3,2,2,642.31,513.85,41922.0,0,16.0,107,5,1,6.0,1994,6,2,3,1970,1,1,3,False,False,True,False
12902,12903,95,2658,0,3,3,1,569.56,528.43,37539.0,0,82.0,106,5,2,6.0,1964,2,11,1,1970,1,1,3,True,False,False,False
12903,12904,54,319,6,3,3,2,1292.84,13.44,34143.0,0,32.0,106,8,2,14.0,1971,10,11,0,1970,1,1,3,True,False,False,False
12904,12905,56,2392,3,3,3,2,183.86,137.9,35707.0,0,48.0,99,5,0,2.0,2001,1,11,3,1970,1,1,3,False,False,False,False
12905,12906,12,870,6,3,3,2,1231.15,161.6,38216.0,1,63.0,118,3,2,6.0,1964,1,29,2,1970,1,1,3,False,False,False,False
12906,12907,19,314,5,0,2,2,574.64,459.71,37659.0,0,27.0,99,8,1,5.0,1962,8,25,5,1970,1,1,3,True,False,False,False
12907,12908,12,2297,6,3,3,2,1231.15,161.6,34586.0,0,16.0,77,5,0,19.0,1971,11,27,5,1970,1,1,3,True,False,False,False
12908,12909,0,1691,3,2,1,1,12.01,7.21,34115.0,1,50.0,0,6,1,7.0,1979,11,16,4,1970,1,1,3,True,False,True,False
12909,12910,43,1831,4,3,3,2,1151.96,649.49,36498.0,1,58.0,154,3,2,15.0,1977,11,13,6,1970,1,1,3,False,False,True,False
12910,12911,95,1475,0,3,3,1,569.56,528.43,35052.0,1,41.0,134,8,0,7.0,1985,7,21,6,1970,1,1,3,True,False,True,False
12911,12912,0,2205,1,1,0,0,675.28,556.0469512209312,38199.77654900773,2,76.0,12,4,2,10.683238709017441,1977,8,31,2,1970,1,1,3,False,False,True,False
12912,12913,52,1887,3,2,3,2,1280.28,829.51,35707.0,0,22.0,62,4,0,8.0,1965,6,22,1,1970,1,1,3,True,False,False,False
12913,12914,0,3312,3,3,3,2,235.63,125.07,38206.0,2,49.0,19,4,1,10.683238709017441,1977,8,31,2,1970,1,1,3,False,False,True,False
12914,12915,88,3171,2,3,3,2,1198.46,381.1,37626.0,1,36.0,0,2,0,10.0,1967,5,23,1,1970,1,1,3,True,False,False,False
12915,12916,4,1904,4,3,3,2,1483.2,99.59,40410.0,0,60.0,182,4,1,14.0,1978,1,25,2,1970,1,1,3,True,False,True,False
12916,12917,83,1291,4,4,3,1,2083.94,675.03,41533.0,1,0.0,132,3,2,12.0,1980,8,16,5,1970,1,1,3,False,False,True,False
12917,12918,29,2325,6,3,3,2,1065.03,230.09,37539.0,1,50.0,54,8,1,12.0,1964,1,6,0,1970,1,1,3,True,False,False,False
12918,12919,16,3466,2,3,1,3,1661.92,1479.11,34586.0,1,65.0,99,4,2,18.0,1979,9,28,4,1970,1,1,3,False,False,False,False
12919,12920,83,2400,4,4,3,1,2083.94,675.03,35667.0,1,73.0,113,7,2,22.0,1978,2,28,1,1970,1,1,3,True,False,False,False
12920,12921,1,630,0,3,3,2,1403.5,954.82,42688.0,1,90.0,172,7,0,17.0,1986,8,11,0,1970,1,1,3,True,False,False,False
12921,12922,14,2006,4,3,1,1,1842.92,1105.75,37499.0,0,33.0,149,7,1,2.0,1999,10,4,0,1970,1,1,3,True,False,True,False
12922,12923,39,3067,0,3,3,1,1812.75,582.48,36498.0,0,8.0,40,5,2,9.0,1991,1,13,6,1970,1,1,3,True,False,False,False
12923,12924,13,1165,4,3,3,2,1577.53,826.51,40618.0,0,58.0,18,2,1,2.0,1993,6,23,2,1970,1,1,3,False,False,True,False
12924,12925,99,177,5,2,2,3,1720.7,1531.42,38991.0,0,25.0,121,2,1,4.0,1989,11,9,3,1970,1,1,3,False,False,False,False
12925,12926,87,370,0,3,1,2,1179.0,707.4,36145.0,1,91.0,106,9,0,3.0,1998,7,27,0,1970,1,1,3,True,False,False,False
12926,12927,76,176,6,3,2,2,642.31,513.85,41922.0,1,39.0,6,7,2,10.0,1992,4,13,0,1970,1,1,3,False,False,False,False
12927,12928,0,1493,5,3,3,2,499.53,388.72,36334.0,0,51.0,66,0,1,22.0,1987,8,12,2,1970,1,1,3,False,False,False,False
12928,12929,66,944,0,2,2,3,590.26,525.33,40487.0,0,53.0,106,5,2,15.0,1976,1,12,0,1970,1,1,3,False,False,True,False
12929,12930,92,2836,6,3,3,3,1415.01,1259.36,37626.0,0,80.0,42,3,2,16.0,1963,11,14,3,1970,1,1,3,False,False,False,False
12930,12931,12,1598,6,3,3,2,1231.15,161.6,38216.0,0,87.0,144,6,2,11.0,1973,12,2,6,1970,1,1,3,False,False,False,False
12931,12932,63,275,6,3,3,2,1992.93,762.63,34115.0,1,7.0,187,3,1,13.0,1955,7,27,2,1970,1,1,3,False,False,False,False
12932,12933,52,454,3,2,3,2,1280.28,829.51,35707.0,2,58.0,141,3,0,10.683238709017441,1977,8,31,2,1970,1,1,3,True,False,True,False
12933,12934,0,1009,3,3,2,2,71.16,56.93,33879.0,0,16.0,140,5,1,13.0,1957,5,9,3,1970,1,1,3,True,False,False,False
12934,12935,5,703,5,0,2,2,574.64,459.71,40784.0,0,66.0,106,7,2,15.0,1966,10,31,0,1970,1,1,3,False,False,True,False
12935,12936,85,2909,6,3,3,2,1228.07,400.91,36668.0,0,31.0,25,1,1,6.0,1979,9,5,2,1970,1,1,3,False,False,False,False
12936,12937,96,1640,0,3,3,1,1635.3,993.66,34556.0,1,37.0,6,6,1,3.0,1995,2,17,4,1970,1,1,3,True,False,True,False
12937,12938,92,2189,6,4,3,1,1890.39,260.14,33259.0,1,43.0,143,2,1,4.0,1998,2,25,2,1970,1,1,3,False,False,False,False
12938,12939,54,2476,6,3,3,2,1807.45,778.69,42145.0,1,13.0,19,7,1,17.0,1956,9,25,1,1970,1,1,3,False,False,False,False
12939,12940,99,1301,3,3,3,2,1227.34,770.89,34556.0,0,17.0,174,3,2,9.0,1991,11,25,0,1970,1,1,3,False,False,True,False
12940,12941,0,1103,0,3,3,2,230.91,173.18,37337.0,0,76.0,72,2,1,20.0,1978,1,30,0,1970,1,1,3,True,False,False,False
12941,12942,34,3034,2,2,1,1,774.53,464.72,34527.0,0,54.0,191,5,2,18.0,1956,9,9,6,1970,1,1,3,True,False,True,False
12942,12943,37,1748,3,3,2,2,1793.43,248.82,39526.0,1,83.0,133,5,2,10.0,1956,6,7,3,1970,1,1,3,True,False,True,False
12943,12944,3,2932,5,3,3,1,2091.47,388.92,41167.0,1,4.0,2,4,2,17.0,1985,4,18,3,1970,1,1,3,False,False,False,False
12944,12945,0,2827,4,2,3,2,416.98,312.74,35560.0,0,17.0,106,2,1,14.0,1973,7,15,6,1970,1,1,3,False,False,False,False
12945,12946,33,3219,0,3,3,3,1311.44,1167.18,33888.0,0,94.0,194,2,2,3.0,1998,1,6,1,1970,1,1,3,False,False,True,False
12946,12947,58,2833,3,3,3,2,912.52,141.4,42295.0,1,60.0,106,4,2,3.0,1999,11,26,4,1970,1,1,3,True,False,False,False
12947,12948,0,2332,5,3,1,2,495.72,297.43,40553.0,1,99.0,60,7,1,10.0,1977,4,20,2,1970,1,1,3,True,False,True,False
